datetime	laeq_BullIsland2	laeq_Ballyferm3	laeq_Ballymun4	laeq_DCCRowingClub5	laeq_NavanRoad8	laeq_Raheny9	laeq_ChanceryPark11	laeq_BlessingtonBasin12	laeq_DolphinsBarn13	day_of_month	day_of_week	hour_of_day
2015-01-19	41.79833333333333	54.14083333333334	60.285	53.135	52.990833333333335	48.48916666666667	59.22833333333333	45.89083333333334	54.509166666666665	19.0	0.0	11.5
2015-01-20	43.788333333333334	53.399166666666666	60.55166666666667	52.6025	52.02583333333333	50.89333333333334	60.19833333333333	45.895833333333336	53.79	20.0	1.0	11.5
2015-01-21	39.80916666666666	54.442499999999995	61.00333333333333	50.330000000000005	52.9125	50.22	60.19083333333333	46.824999999999996	54.98083333333333	21.0	2.0	11.5
2015-01-22	41.24166666666667	54.14083333333334	61.7125	54.54333333333333	54.185	50.10666666666666	60.240833333333335	48.0425	55.29083333333333	22.0	3.0	11.5
2015-01-23	48.8375	55.895	61.5075	54.79083333333333	56.055	53.968333333333334	61.40083333333334	50.8325	55.969166666666666	23.0	4.0	11.5
2015-01-24	44.54727272727273	56.79545454545455	61.372727272727275	53.53727272727272	55.96909090909091	54.8	59.41272727272727	50.33454545454545	56.67090909090909	24.0	5.0	12.545454545454545
2015-01-25	53.781000000000006	55.900999999999996	61.012	54.400999999999996	55.855	50.805	58.94	50.298	56.908	25.0	6.0	11.5
2015-01-26	43.35166666666667	55.270833333333336	60.22416666666666	51.248333333333335	53.806666666666665	50.9	58.376666666666665	49.487500000000004	55.2875	26.0	0.0	11.5
2015-01-27	50.11833333333334	54.7925	59.46666666666667	53.3825	54.28916666666667	49.64083333333334	58.445	50.21083333333333	54.73583333333334	27.0	1.0	11.5
2015-01-28	69.35916666666667	56.583333333333336	61.086666666666666	56.105	56.310833333333335	52.77333333333333	59.67083333333333	55.110833333333325	57.34916666666666	28.0	2.0	11.5
2015-01-29	66.72416666666668	57.089166666666664	61.32749999999999	55.740833333333335	56.725833333333334	53.41166666666667	60.33083333333334	55.5	57.67583333333334	29.0	3.0	11.5
2015-01-30	53.48666666666667	56.43333333333334	62.49	52.85666666666666	55.83416666666667	52.215833333333336	60.50083333333333	51.62583333333333	57.410833333333336	30.0	4.0	11.5
